hand	heroPosition	heroHole	villainHole	board	winningsChips	winningsBb	decisions	villainObservations	action
2152	Button	7dJd	8cJc	6h6c4c2d8d	3000	30.000	5	8	b300c/kb300b900b1500c/b600b1200c/kb3000f
2153	BigBlind	9d5h	Tc9s	Kd8h2d	300	3.000	2	3	b200b300c/b300f
2154	Button	Jc4d	Th9s	5c3h3c	250	2.500	2	3	b250c/kb250f
2155	BigBlind	6dTd	Qc8s	AdQh4sQs9h	-7200	-72.000	5	6	b200b300c/b300c/b600c/b1200b3600b6000c
2156	Button	AhTs	6d4s		100	1.000	1	1	b300f
2157	BigBlind	4dTh	2cJh	As7c5h	300	3.000	2	3	b200b300c/b300f
2158	Button	2c4c	6d6s	9d2s2h	1250	12.500	3	4	b250b750b1250c/kb1900f
2159	BigBlind	2s3s	JhKh	9s7d5c	300	3.000	2	3	b200b300c/b300f
2160	Button	6c5h	3hKs	7s6s4s6d	1500	15.000	3	5	b250c/kb400c/b850b2450f
2161	BigBlind	7cTh	8d5h	Jd5s4d	1200	12.000	3	4	b200b300c/b300b900b1500f
2162	Button	4c5h	Jh8s	Jd5d4s9hKd	4150	41.500	4	7	b250c/kb400c/kb1000c/kb2500c
2163	BigBlind	6d2s	Qh5s		200	2.000	1	2	b200b300f
2164	Button	JdAh	8d8h	Jc7s3s2d	10900	109.000	4	6	b300b900b1800c/b3600b9000c/b100b9200f
2165	BigBlind	8d6h	3h7s		50	0.500	0	1	f
2166	Button	Ad6s	4d4s	Qh8c2s7c	600	6.000	3	5	b300c/kb300c/kb600f
2167	BigBlind	7sJs	AdTh	Ts3s3cJd	2850	28.500	4	5	b200b300c/b450b1500b2550c/b4300f
2168	Button	Td4s	8c6d	7c4d3cKh	9000	90.000	4	6	b250c/kb400b1250b2850c/b5900b15000f
2169	BigBlind	7sTs	6hAh	QsTd9s	3300	33.000	3	4	b200b300b1800b3300c/b4950f
2170	Button	6hJs	5cAs	Qs4d3d2d7s	-10000	-100.000	5	8	b250c/kb250c/kb500c/kb1000b5000b9000c
2171	BigBlind	8d9d	3h4h	Ac5h4dJh	-6000	-60.000	5	5	b200b300c/b300c/b600b3000b5400b19400f
2172	Button	9hKs	2dQd	KdKc4c	300	3.000	2	3	b300c/kb450f
2173	BigBlind	9c7s	8d3s		50	0.500	0	1	f
2174	Button	QdKh	9dQh	AhJd3c	300	3.000	2	3	b300c/kb450f
2175	BigBlind	3c4c	6d9h	6c5d2s	300	3.000	2	3	b200b300c/b450f
2176	Button	2h9s	3dKh	AsTd6h	250	2.500	2	3	b250c/kb250f
2177	BigBlind	Qc8s	KhQs	Ks6h2cAc6s	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
2178	Button	4c3h	JsKs	AcTc7c7h	2500	25.000	4	6	b250b750b1250c/kb1250c/kb2500f
2179	BigBlind	6c8d	7dQh		200	2.000	1	2	b200b300f
2180	Button	4c6c	3s4s	JhTs8c	250	2.500	2	3	b250c/kb250f
2181	BigBlind	8d9s	QhKh	7c3d2d	3300	33.000	3	4	b200b300b1800b3300c/b3300f
2182	Button	QdQs	8dKh	8c6h6cAd9c	1900	19.000	4	7	b300c/kb450c/kb1150c/kb2850f
2183	BigBlind	Ah8s	TcTd	9d9c6h3cQs	-3600	-36.000	4	5	b200b450c/b450c/b900c/b1800c
2184	Button	8cAd	3dTh		100	1.000	1	1	b300f
2185	BigBlind	Jd4s	Ad8s	Kc8h8c5d7c	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
2186	Button	4dAh	Td5h		100	1.000	1	1	b300f
2187	BigBlind	6hKs	3dTd	8c6s5s	300	3.000	2	3	b200b300c/b450f
2188	Button	ThJh	AcJd	Qd7c6d9d8h	1200	12.000	4	7	b300c/kb300c/kb600c/kb1800f
2189	BigBlind	5d7h	KdAh	QcJs2dTc	-13200	-132.000	5	5	b200b300b1800b3300c/b3300c/b6600b13400f
2190	Button	4d5s	9h8s	9c3d2sAc4c	3150	31.500	4	7	b250c/kb250c/kb750c/kb1900c
2191	BigBlind	JdTh	9c5d	9s9h3dJhAh	1500	15.000	4	5	b200b300c/b300c/b900c/b2250f
2192	Button	3cTd	8hAs		750	7.500	2	2	b250b750b1250f
2193	BigBlind	9cJs	2d7h		50	0.500	0	1	f
2194	Button	6cJc	8cJs	AhKhQh	250	2.500	2	3	b250c/kb250f
2195	BigBlind	3d3h	7d8s	Ad7s7h3c4d	18650	186.500	5	6	b200b300c/b300c/b900b3000b6850c/b11200c
2196	Button	9c7s	Qc4d	KsQs4hAsAh	-2000	-20.000	4	7	b250c/kb250c/kb500c/kb1000c
2197	BigBlind	JcTs	QdQs	Kd5c4s	3300	33.000	3	4	b200b300b1800b3300c/b3300f
2198	Button	Jc6d	2cKc	Td8c4h	250	2.500	2	3	b250c/kb250f
2199	BigBlind	Jc5d	2h6s		50	0.500	0	1	f
2200	Button	2c2s	Kc8d	JcTh8s3d	600	6.000	3	5	b300c/kb300c/kb600f
2201	BigBlind	7hKs	QcKd	Th6h3sKc7s	3750	37.500	4	5	b200b300c/b300c/b900c/b2250c
2202	Button	9c8d	Ah4s	JsJhJd3dTs	-2000	-20.000	4	7	b250c/kb250c/kb500c/kb1000c
2203	BigBlind	3d4s	2cTd	5c4d2h	300	3.000	2	3	b200b300c/b450f
2204	Button	5cJh	Jd2h		100	1.000	1	1	b250f
2205	BigBlind	4h7s	9c4s	AcJh6c	300	3.000	2	3	b200b300c/b300f
2206	Button	4c7c	9d6h	AdKd5d	250	2.500	2	3	b250c/kb250f
2207	BigBlind	3d5d	2hQh	AhKc4h8c	600	6.000	3	4	b200b300c/b300c/b600f
2208	Button	Jc6s	4s9s	6c5c2d	250	2.500	2	3	b250c/kb400f
2209	BigBlind	9d8s	QdKh	8c6d5h6s	750	7.500	3	4	b200b300c/b450c/b1150f
2210	Button	8sJs	3s5s	KsKh5hAsAd	3600	36.000	4	7	b300c/b300b600c/kb1350c/b1350b5750f
2211	BigBlind	Ad5s	7h3s		50	0.500	0	1	f
2212	Button	9d7h	4c6h	AdAc5s	250	2.500	2	3	b250c/kb250f
2213	BigBlind	4c4s	KdQs	AsTc3c6c	900	9.000	3	4	b200b450c/b450c/b900f
2214	Button	Jd3s	Qd4s	As9h8c	250	2.500	2	3	b250c/kb250f
2215	BigBlind	8dJd	5d6h	8s5s2dAh	750	7.500	3	4	b200b300c/b450c/b1150f
2216	Button	JsKs	4s6s	Qd8c7d6d	600	6.000	3	5	b300c/kb300c/kb600f
2217	BigBlind	QcKh	7cQd		200	2.000	1	2	b200b450f
2218	Button	6d6h	2c8h		100	1.000	1	1	b300f
2219	BigBlind	Th3s	Ad5h	Qh9h2d	300	3.000	2	3	b200b300c/b300f
2220	Button	Ac8h	Ah8s	Jh4s4c9h	750	7.500	3	5	b300c/kb450c/kb750f
2221	BigBlind	8d4s	4d5d	AhTd2d6sTs	3600	36.000	5	6	b200b300c/b300b900b1500c/b1800c/b3600f
2222	Button	Kd8s	4c6s		100	1.000	1	1	b300f
2223	BigBlind	6dJh	Jc3d		200	2.000	1	2	b200b300f
2224	Button	4d5s	3h7s		100	1.000	1	1	b250f
2225	BigBlind	7c3h	6c4h		200	2.000	1	2	b200b300f
2226	Button	6hTh	2hQh		750	7.500	2	2	b250b750b1250f
2227	BigBlind	JhKs	2h5s		50	0.500	0	1	f
2228	Button	5hAs	3c7c		100	1.000	1	1	b300f
2229	BigBlind	TcKh	6c9c	Qc9d5sTd	900	9.000	3	4	b200b450c/b450c/b1350f
2230	Button	2hJs	4cQh	Kh6s6h	250	2.500	2	3	b250c/kb250f
2231	BigBlind	4sJs	8c9s	Kc6c3sQs	600	6.000	3	4	b200b300c/b300c/b600f
2232	Button	KhAs	TcQh	Ad5s5c	300	3.000	2	3	b300c/kb450f
2233	BigBlind	4d8s	9dKd	Qc7c6h	300	3.000	2	3	b200b300c/b300f
2234	Button	6d2s	AhKs	ThTc5sJdAd	-20000	-200.000	4	3	b250b750b1250b6750b12250b20000c///
2235	BigBlind	AcTh	5d2s		50	0.500	0	1	f
2236	Button	7hJh	7cKh	Ts7s2hAc	750	7.500	3	5	b300c/kb450c/kb1150f
2237	BigBlind	Kh6s	8c6h	Qd8h3c6d2c	-20000	-200.000	5	6	b200b300c/b300c/b900c/b2250b9300b18500c
2238	Button	Kh7s	5c9h		100	1.000	1	1	b300f
2239	BigBlind	2cKh	2dJd	Ts8c3s8d	600	6.000	3	4	b200b300c/b300c/b600f
2240	Button	5cQc	2cKd		100	1.000	1	1	b300f
2241	BigBlind	4dAs	9dJd	Qd9s9c2h5h	-7200	-72.000	5	6	b200b300c/b300c/b600c/b1200b3600b6000c
2242	Button	9dQs	8cTs	AhJh6c	300	3.000	2	3	b300c/kb300f
2243	BigBlind	9dTh	JhKs	KcQc7c	3300	33.000	3	4	b200b300b1800b3300c/b3300f
2244	Button	6dQd	4c7s		100	1.000	1	1	b300f
2245	BigBlind	3cJh	7dKh	KdKc2h7s6s	-12000	-120.000	6	6	b200b300c/b300b1500b2700c/b3000c/b6000b14000f
2246	Button	JhKh	9c9d	QhTc3c9h5d	4750	47.500	4	7	b300c/kb450c/kb1150c/kb2850c
2247	BigBlind	2cKh	4d8h	Qh9d3h	300	3.000	2	3	b200b300c/b300f
2248	Button	2cKh	Kd5s	Td4h3d4d	2400	24.000	4	6	b300c/kb300c/kb600b1800b3000f
2249	BigBlind	5d7s	Th6s	JhJc5c	300	3.000	2	3	b200b300c/b450f
2250	Button	3cJc	3h6s		100	1.000	1	1	b250f
2251	BigBlind	Jc4s	5cAc	Js8h4h	300	3.000	2	3	b200b300c/b450f
2252	Button	Qc2s	8d8s	QhTs9cQd6h	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
2253	BigBlind	Ad5s	JcKc	JdThTc3c2h	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
2254	Button	AdJh	6d6s	Kh6h5s9dQh	-20000	-200.000	4	6	b300c/b300b1000b5100b10150c/kb9550c/
2255	BigBlind	2hAs	7s8s	Ac3s2c	300	3.000	2	3	b200b300c/b450f
2256	Button	Td2h	6h7s	9c7h2c4s6s	-2600	-26.000	4	7	b250c/kb400c/kb650c/kb1300c
2257	BigBlind	Qc4s	2h9s		50	0.500	0	1	f
2258	Button	9dTh	Ad6h	KhJs3s	300	3.000	2	3	b300c/kb300f
2259	BigBlind	Qc3s	2h9s		50	0.500	0	1	f
2260	Button	5c6c	2c8s		100	1.000	1	1	b250f
2261	BigBlind	5cTs	TcAd	QsQh9dAh	1800	18.000	4	5	b200b300c/b300b900b1500c/b1800f
2262	Button	6c3h	KdQs	Td4s4h	6750	67.500	4	5	b250b750b1250c/b250b500b5500b10500f
2263	BigBlind	Ac4d	2cJc	8s4s4h	300	3.000	2	3	b200b300c/b450f
2264	Button	5cAh	8dJs	Qd8h2h3dTh	-3000	-30.000	4	7	b300c/kb450c/kb750c/kb1500c
2265	BigBlind	3d2s	9h7s	8c3s2d9s4d	4750	47.500	4	5	b200b300c/b450c/b1150c/b2850c
2266	Button	QcQh	7d9s	Ad6s4d	300	3.000	2	3	b300c/kb450f
2267	BigBlind	JhTs	4d3h	KcTd6s	300	3.000	2	3	b200b300c/b450f
2268	Button	6c4s	5c2h		100	1.000	1	1	b250f
2269	BigBlind	2hTh	4d4s	KsKh8c8h	600	6.000	3	4	b200b300c/b300c/b600f
2270	Button	5d8d	AcKd	QdJdTs9c4d	20000	200.000	4	5	b250b750b1250b6750b12250c/kb7750c//
2271	BigBlind	Jc8d	JhQs	Ts8s5d3sKc	1900	19.000	4	5	b200b300c/b450c/b1150c/b1900f
2272	Button	2hJh	8cKs		750	7.500	2	2	b250b750b1250f
2273	BigBlind	Tc8d	QdQh	KhJs7cKs	6600	66.000	4	5	b200b300b1800b3300c/b3300c/b6600f
2274	Button	9h2s	TcAc	8d4d3h	1250	12.500	3	4	b250b750b1250c/kb1250f
2275	BigBlind	JdKh	TcKd	9h6d2s	450	4.500	2	3	b200b450c/b450f
2276	Button	4hKs	KhQs	Qh3h2d8d9c	-2400	-24.000	4	7	b300c/kb300c/kb600c/kb1200c
2277	BigBlind	6s8s	3d2h		50	0.500	0	1	f
2278	Button	Ad2h	6c4h		100	1.000	1	1	b300f
2279	BigBlind	Jc4d	Qc4h	AcKs2c	300	3.000	2	3	b200b300c/b300f
2280	Button	Qc9h	6d2h		100	1.000	1	1	b300f
2281	BigBlind	4c2s	5cKd	Qs8s2d	300	3.000	2	3	b200b300c/b450f
2282	Button	2c5h	6d4s	Ad9h8c	250	2.500	2	3	b250c/kb250f
2283	BigBlind	Ac6h	2dQd	KcQcTs	300	3.000	2	3	b200b300c/b300f
2284	Button	5c6c	Ac8h		750	7.500	2	2	b250b750b1250f
2285	BigBlind	5dJs	3cQd		200	2.000	1	2	b200b300f
2286	Button	6cKs	8hQh	As4s4d	300	3.000	2	3	b300c/kb450f
2287	BigBlind	7d7h	7sTs	Ac7c6d	3500	35.000	3	4	b200b450b1800b3500c/b5250f
2288	Button	9c7h	5hKs	9s6c2c	250	2.500	2	3	b250c/kb400f
2289	BigBlind	7d4s	QdAd	KhTc9d	3300	33.000	3	4	b200b300b1800b3300c/b3300f
2290	Button	5dKd	5cTh		100	1.000	1	1	b300f
2291	BigBlind	TcQc	4cTs	Js6s5h	300	3.000	2	3	b200b300c/b300f
2292	Button	5dQs	5cJc	AcKs4dTh	500	5.000	3	5	b250c/kb250c/kb500f
2293	BigBlind	5h5s	2c4s		50	0.500	0	1	f
2294	Button	8c3d	Kd4h	QsQhJc	250	2.500	2	3	b250c/kb250f
2295	BigBlind	7s8s	4d8h	Js8d5c	300	3.000	2	3	b200b300c/b450f
2296	Button	9h2s	6d5h	Kh6c2h7d	650	6.500	3	5	b250c/kb400c/kb1000f
2297	BigBlind	5cJh	5d7h	9s7s3s	300	3.000	2	3	b200b300c/b300f
2298	Button	5sKs	Kc3d		100	1.000	1	1	b300f
2299	BigBlind	3c9h	7cKs	Qs6h2d2s	600	6.000	3	4	b200b300c/b300c/b600f
2300	Button	Th2s	8dAh		750	7.500	2	2	b250b750b1250f
2301	BigBlind	5h8h	8c2d		50	0.500	0	1	f
2302	Button	Jc9s	AcTh	Jd8h6hTs	750	7.500	3	5	b300c/kb450c/kb1150f
2303	BigBlind	7c6d	2c9d		50	0.500	0	1	f
2304	Button	9cJc	4c3d		100	1.000	1	1	b300f
2305	BigBlind	4dJs	Tc9d	QsTs5h7h	600	6.000	3	4	b200b300c/b300c/b600f
2306	Button	7cAd	4cKd		100	1.000	1	1	b300f
2307	BigBlind	QcJs	Kh6s	Ts8s6h5s	1800	18.000	4	5	b200b300c/b300b900b1500c/b1800f
2308	Button	4d5s	Jd3s	KhKc9h	500	5.000	2	3	b250c/b250b500f
2309	BigBlind	2c3s	4d7d	Kd4h3h	1200	12.000	3	4	b200b300c/b450b900b2350f
2310	Button	9c6d	AcAd	Jd8s2sTs4h	-20000	-200.000	4	3	b250b750b1250b6750b12250b20000c///
2311	BigBlind	7dQs	8dTh	AsQh9s4s	750	7.500	3	4	b200b300c/b450c/b1150f
2312	Button	6c2s	8sKs		750	7.500	2	2	b250b750b1250f
2313	BigBlind	9d5h	ThAh	Ks9c8d	300	3.000	2	3	b200b300c/b450f
2314	Button	KcKd	2d3s		100	1.000	1	1	b300f
2315	BigBlind	6dKh	ThJs	Ad9c8c6s2s	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
2316	Button	9d5s	4s9s	KhJs4c8s5c	20000	200.000	5	7	b250c/kb250c/kb500c/b1000b3250b19000c
2317	BigBlind	7d2s	Qc6d		200	2.000	1	2	b200b300f
2318	Button	6cAc	5c7s		100	1.000	1	1	b300f
2319	BigBlind	3cTd	Kc5s	KhJs5dAh4s	-12000	-120.000	5	6	b200b300c/b300c/b600c/b1200b6000b10800c
2320	Button	6h9h	5hJh	Qs7s6c	250	2.500	2	3	b250c/kb400f
2321	BigBlind	3h7h	8cQd	Qc5h3dQs8h	-20000	-200.000	5	5	b200b300c/b450c/b1150c/b2850b18100c
2322	Button	9c4s	8hQh	AdTh5c9d	1750	17.500	4	6	b250b750b1250c/b250b500c/kb2650f
2323	BigBlind	8c8s	6dQd	AdKs5s	450	4.500	2	3	b200b450c/b450f
2324	Button	5d6d	6cAc	KcTd3h4c4d	1000	10.000	4	7	b250c/kb250c/kb500c/kb1000f
2325	BigBlind	9c9s	8hJs		200	2.000	1	2	b200b450f
2326	Button	Kc5s	9h7s	4h3d2h	300	3.000	2	3	b300c/kb450f
2327	BigBlind	Qh2s	TdJs	7h6s2h	300	3.000	2	3	b200b300c/b450f
2328	Button	9dTh	QcAh	Ac7h3s3h	-6000	-60.000	5	6	b250b750b1500c/kb1500c/kb3000b17000f
2329	BigBlind	2dJs	6d4h		200	2.000	1	2	b200b300f
2330	Button	Kc9d	TdJd	Kh8s4h	300	3.000	2	3	b300c/kb450f
2331	BigBlind	KcTs	9c6d		200	2.000	1	2	b200b450f
2332	Button	7cJc	8h4s		100	1.000	1	1	b300f
2333	BigBlind	9c4h	AcKh	KdTh5s	-6600	-66.000	4	4	b200b300b1800b3300c/b3300b16700f
2334	Button	TcJc	3d2h		100	1.000	1	1	b300f
2335	BigBlind	Qc7d	5cAc	Jh4s2h5d8s	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
2336	Button	2sAs	Qc8h	KsQs2d3d	750	7.500	3	5	b300c/kb450c/kb1150f
2337	BigBlind	7hQs	Jd8s	Kc8h5sJh	3600	36.000	4	5	b200b300c/b300c/b600b3000b5400f
2338	Button	4sKs	Qd4h		100	1.000	1	1	b300f
2339	BigBlind	QdAs	4d8d		200	2.000	1	2	b200b450f
2340	Button	4cKs	3c8c		100	1.000	1	1	b300f
2341	BigBlind	Tc7h	QcTd	KdKc2c9s4c	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
2342	Button	9cKh	2h4s		100	1.000	1	1	b300f
2343	BigBlind	7cKd	5h5s	Jh7s3sKh	750	7.500	3	4	b200b300c/b450c/b1150f
2344	Button	8cKd	5c4s	Tc5s3hAs7c	10800	108.000	5	8	b300c/kb300b900b1500c/b1800b3600c/b5400b10800f
2345	BigBlind	Tc9d	5c9h		200	2.000	1	2	b200b300f
2346	Button	Jh6s	6c5h	Ah8c5s6dAd	1250	12.500	4	7	b250c/kb250c/kb750c/kb1900f
2347	BigBlind	2h5h	5c3h		200	2.000	1	2	b200b300f
2348	Button	4c2h	AcKh	Jc9c8s	-12250	-122.500	4	4	b250b750b1250b6750b12250c/b7750f
2349	BigBlind	AhQs	Kd8s	AsKh5s4h	1150	11.500	3	4	b200b450c/b700c/b1750f
2350	Button	6cJd	TsKs	Ad8s3d	1250	12.500	3	4	b250b750b1250c/kb1250f
2351	BigBlind	7s8s	2cKh	JhTd8h	300	3.000	2	3	b200b300c/b300f
2352	Button	5d9d	4s7s	Kh8h3s	250	2.500	2	3	b250c/kb250f
2353	BigBlind	2cQd	8d8s	KdJh2h5h	600	6.000	3	4	b200b300c/b300c/b600f
2354	Button	AdJh	TcKh		900	9.000	2	2	b300b900b1800f
2355	BigBlind	2sJs	6sAs		1800	18.000	2	3	b200b300b1800b3300f
2356	Button	Qh9s	5hAh	JsTs6d	300	3.000	2	3	b300c/kb450f
2357	BigBlind	Jc6d	3cTh	AsKs7c	300	3.000	2	3	b200b300c/b300f
2358	Button	3cAd	KcJs	Kd3s3d9c5s	1900	19.000	4	7	b300c/kb450c/kb1150c/kb2850f
2359	BigBlind	4dQs	2h7h	Jd6s3c	300	3.000	2	3	b200b300c/b300f
2360	Button	Ac5h	8c7s	Kd5d2d	300	3.000	2	3	b300c/kb450f
2361	BigBlind	7d2h	6cKd	JhJd6s6h3s	6000	60.000	5	6	b200b300c/b300b1500b2700c/b3000c/b6000f
2362	Button	2c8d	5dJs	AcQhTsQd	2500	25.000	4	6	b250c/kb250b1250b2250c/kb2500f
2363	BigBlind	6h7s	4c4h	JhTc6sJsQs	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
2364	Button	5cKd	2d5s		100	1.000	1	1	b300f
2365	BigBlind	2c5h	JhQs	AhJs5sQd6c	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
2366	Button	Qc6s	JcJs	Tc7d5c3c7h	-20000	-200.000	4	3	b300b900b1800b8100b14400b20000c///
2367	BigBlind	5hAh	JdAd	9h9c5d6d3h	2900	29.000	4	5	b200b450c/b700c/b1750c/b4350f
2368	Button	9cKc	4d9d		100	1.000	1	1	b300f
2369	BigBlind	3hAs	AcJs	Ks7h6c	300	3.000	2	3	b200b300c/b300f
2370	Button	9dQh	Ac2d	5c3s3h	1200	12.000	3	4	b300c/kb300b900b1500f
2371	BigBlind	Ad9h	9d7h		200	2.000	1	2	b200b450f
2372	Button	6dQd	KhTs		900	9.000	2	2	b300b900b1800f
2373	BigBlind	9c4d	QdAh	Jd9h2d	300	3.000	2	3	b200b300c/b450f
2374	Button	Qc2s	2dAh	8h7c5s	250	2.500	2	3	b250c/kb250f
2375	BigBlind	3cKh	8cJd		200	2.000	1	2	b200b300f
2376	Button	Qd5h	2h3s		100	1.000	1	1	b250f
2377	BigBlind	5hAh	7d6s	JsJh3d	450	4.500	2	3	b200b450c/b450f
2378	Button	Td7s	3cQh	KsTs3d	500	5.000	2	3	b250c/b250b800f
2379	BigBlind	AcQs	2c8c		200	2.000	1	2	b200b450f
2380	Button	8d8h	3c6s		100	1.000	1	1	b300f
2381	BigBlind	5dQd	6hKh	7c4c3s	300	3.000	2	3	b200b300c/b300f
2382	Button	ThKs	6dQh		100	1.000	1	1	b300f
2383	BigBlind	JcTs	Td8h	QcJh5c2s	750	7.500	3	4	b200b300c/b450c/b1150f
2384	Button	3d7h	2h3h	9c3s2cJc	4450	44.500	4	6	b250c/kb400b2000b4200c/kb4450f
2385	BigBlind	6d7s	7hJs	AdTd7c4d	600	6.000	3	4	b200b300c/b300c/b600f
2386	Button	4c5s	7cTc	Js9h2cKc	-5000	-50.000	5	6	b250b750b1250c/kb1250c/kb2500b17500f
2387	BigBlind	Jc8h	5hAh	7d5d4c	300	3.000	2	3	b200b300c/b300f
2388	Button	Ad4s	Tc6h		100	1.000	1	1	b300f
2389	BigBlind	3sJs	2d3h		50	0.500	0	1	f
2390	Button	2cJc	7d4h		100	1.000	1	1	b250f
2391	BigBlind	9dKs	4dQs		200	2.000	1	2	b200b300f
2392	Button	4dJd	Qc4h	KdTd8s	250	2.500	2	3	b250c/kb400f
2393	BigBlind	7dJd	8d7s	9c7c4s9dQs	0	0.000	4	5	b200b300c/b450c/b1150c/b2850c
2394	Button	5d7d	3dJh	QsQhTs	500	5.000	2	3	b250c/b250b500f
2395	BigBlind	Kh3s	Kd6h	Jc9h4cAc	600	6.000	3	4	b200b300c/b300c/b600f
2396	Button	Ac7h	7dJh		100	1.000	1	1	b300f
2397	BigBlind	8h3s	JhKh	KsJd5d9h6s	7200	72.000	5	6	b200b300c/b300c/b600c/b1200b6000b10800f
2398	Button	Ah4s	5h7h	8h6c5cAd9h	-3750	-37.500	4	7	b300c/kb300c/kb900c/kb2250c
2399	BigBlind	3c7c	5cTh	Qc5h3h	300	3.000	2	3	b200b300c/b450f
2400	Button	3c9s	JdQs	KcTh4c	4500	45.000	4	5	b250b750b1250c/kb1250b3250b5250f
2401	BigBlind	2d8h	AdTs	Kd9h3s	300	3.000	2	3	b200b300c/b300f
2402	Button	AcAs	3h2s		100	1.000	1	1	b300f
2403	BigBlind	7hJh	JdQs	AcQh8h9s5c	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
2404	Button	Tc3d	8cTh	Kc7d5d	250	2.500	2	3	b250c/kb250f
2405	BigBlind	2cKc	2dKh		200	2.000	1	2	b200b300f
2406	Button	8h2s	Tc5h	8c7h4c	500	5.000	2	3	b250c/b250b800f
2407	BigBlind	8c5d	QcQs	Kc9c2s7d	6600	66.000	4	5	b200b300b1800b3300c/b3300c/b6600f
2408	Button	9dJd	AdQs	6h5h2d	300	3.000	2	3	b300c/kb300f
2409	BigBlind	5d2s	6dJs		200	2.000	1	2	b200b300f
2410	Button	2d5h	Jc7h	8h6h5s	1050	10.500	3	4	b250c/kb400b800b2100f
2411	BigBlind	6sJs	Kc7s	As3s3d	300	3.000	2	3	b200b300c/b450f
2412	Button	3cJc	Ad4s	QsJd9s	250	2.500	2	3	b250c/kb400f
2413	BigBlind	4d2s	5d6d	QsTh4c	300	3.000	2	3	b200b300c/b300f
2414	Button	2dTh	9h7s	Td6s6d	1250	12.500	3	4	b250b750b1250c/kb1900f
2415	BigBlind	Ac8h	QdJs	Qs5s5c2c4h	-3600	-36.000	4	5	b200b450c/b450c/b900c/b1800c
2416	Button	9cAh	Th6s		100	1.000	1	1	b300f
2417	BigBlind	QcJh	8cQs	8s8d5c6d9d	-7200	-72.000	5	6	b200b300c/b300b900b1500c/b1800c/b3600c
2418	Button	6d6s	8c7h	Js6c3c	300	3.000	2	3	b300c/kb450f
2419	BigBlind	5cTd	TsJs	9c8c5dKs5s	13300	133.000	5	6	b200b300c/b450c/b750c/b2250b4500b11800c
2420	Button	5d6h	9c6s	8d3h2d	250	2.500	2	3	b250c/kb250f
2421	BigBlind	5h9s	6dTs		200	2.000	1	2	b200b300f
2422	Button	8d5s	7d4s		100	1.000	1	1	b250f
2423	BigBlind	6c2d	Jc4s		200	2.000	1	2	b200b300f
2424	Button	5dAs	9hQh	Qd4h2h2c3d	20000	200.000	5	6	b300c/kb450b1500b3400c/b1700b8550b16300c/
2425	BigBlind	5d9h	ThJs	9s6h6d8h7h	-4750	-47.500	4	5	b200b300c/b450c/b1150c/b2850c
2426	Button	7dQh	5cKh	KdJc6d4d8c	-2400	-24.000	4	7	b300c/kb300c/kb600c/kb1200c
2427	BigBlind	4sAs	5c8d	Ah8s3d	450	4.500	2	3	b200b450c/b700f
2428	Button	9d4s	Jh9s	Ts8c6d4h	3000	30.000	4	6	b250c/kb250b750b1250c/b1500b4900f
2429	BigBlind	Qc3s	6dTd	AdJd4h2h	6600	66.000	4	5	b200b300b1800b3300c/b3300c/b6600f
2430	Button	JcJd	5c8h		100	1.000	1	1	b300f
2431	BigBlind	8cAs	4d6d	Jc8h5c	2400	24.000	3	4	b200b450c/b700b1950b4600f
2432	Button	6c8s	Qc9s	Ks6s2d	250	2.500	2	3	b250c/kb400f
2433	BigBlind	Tc9h	6c7s	AdJd6d	300	3.000	2	3	b200b300c/b300f
2434	Button	Ac5d	Jd3h		100	1.000	1	1	b300f
2435	BigBlind	Qd4s	3cAh	Js8c3h5cAs	-7200	-72.000	5	6	b200b300c/b300c/b600c/b1200b3600b6000c
2436	Button	9d5s	8c4s		100	1.000	1	1	b250f
2437	BigBlind	QhTs	5c5h	8h8c5d2h7c	-7200	-72.000	6	6	b200b300c/b300c/b600b1800b3000c/b3600b16400f
2438	Button	8dKh	5dKd		900	9.000	2	2	b300b900b1800f
2439	BigBlind	6d3h	6s8s	7d5c4dAh4s	-20000	-200.000	5	6	b200b300c/b450b1500b3400c/b5550c/b10750c
2440	Button	Ac3s	Qd7h		100	1.000	1	1	b300f
2441	BigBlind	Kc7h	8cKd	Ah8h4c6s3s	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
2442	Button	Th7s	4cJh	6c4d2cJc5h	-3750	-37.500	4	7	b250c/b250b500c/b750b1500c/b750b1500c
2443	BigBlind	4h9s	3sJs	Ts9d5d	300	3.000	2	3	b200b300c/b450f
2444	Button	3c4c	2dAd	QsTc9h	250	2.500	2	3	b250c/kb250f
2445	BigBlind	3h8h	7dQh	JsTs9s	300	3.000	2	3	b200b300c/b300f
2446	Button	Jc9h	5cQd		100	1.000	1	1	b300f
