hand	heroPosition	heroHole	villainHole	board	winningsChips	winningsBb	decisions	villainObservations	action
2856	Button	JhQh	Ac6d	Th7d5h	300	3.000	2	3	b300c/kb450f
2857	BigBlind	Ah4s	TsAs	Ac4c2h2s	750	7.500	3	4	b200b300c/b450c/b1150f
2858	Button	QdQh	6h6s	As8h6d3d7s	-20000	-200.000	5	6	b300c/kb450b2400b5000c/kb7950b14700c/
2859	BigBlind	7hJs	Jh6s	8c7s5s	300	3.000	2	3	b200b300c/b450f
2860	Button	JdTh	8dQd	Qs8h8c2sKh	-4350	-43.500	5	7	b300c/kb450c/b1050b2100c/b750b1500b17150f
2861	BigBlind	6h6s	3cQc	QdJs9hTd	900	9.000	3	4	b200b450c/b450c/b900f
2862	Button	6hAs	JdTs		900	9.000	2	2	b300b900b1800f
2863	BigBlind	6c9h	Kc6s	AhJd3cKs4d	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
2864	Button	TcKd	4dKs		100	1.000	1	1	b300f
2865	BigBlind	Ad9h	Ah2s	Ts8d5h	450	4.500	2	3	b200b450c/b450f
2866	Button	KdAd	2d8h		100	1.000	1	1	b300f
2867	BigBlind	9d5s	Qd6s	Jd7h3h	300	3.000	2	3	b200b300c/b300f
2868	Button	3hTh	5h9h	KhKd6h5dKc	1650	16.500	4	7	b250c/kb400c/kb1000c/kb2500f
2869	BigBlind	6d6s	Ad7h	8c6h5cKd	1150	11.500	3	4	b200b450c/b700c/b1750f
2870	Button	8dTs	7h7s	AhAd6s3dQh	-5400	-54.000	4	7	b300c/b300b600c/b900b1800c/kb2700c
2871	BigBlind	6dTh	7cAc	9s8c4cQd3s	3600	36.000	5	6	b200b300c/b300b900b1500c/b1800c/b3600f
2872	Button	TsKs	8c7s	9h2s2h	300	3.000	2	3	b300c/kb450f
2873	BigBlind	JhKs	QcTd	Ts2s2cTc5h	-3600	-36.000	4	5	b200b450c/b450c/b900c/b1800c
2874	Button	8cKd	2d8d		100	1.000	1	1	b300f
2875	BigBlind	2cQs	5h7s	QcTsTc	300	3.000	2	3	b200b300c/b450f
2876	Button	9hKh	Th5s		100	1.000	1	1	b300f
2877	BigBlind	TdTh	JdAs	9d8d4dQh5d	10600	106.000	5	6	b200b450c/b700c/b1750b3650b9450c/b9400f
2878	Button	4c6h	6dQs	AcTh6sQh	4500	45.000	4	6	b250c/kb400c/kb1000b3850b8450f
2879	BigBlind	8cJs	8d5s		200	2.000	1	2	b200b300f
2880	Button	2c2s	8dQs	Ah9d6d	300	3.000	2	3	b300c/kb450f
2881	BigBlind	JhKs	2d5s		50	0.500	0	1	f
2882	Button	QcJs	QdAh	Kc4s2d9s	750	7.500	3	5	b300c/kb450c/kb1150f
2883	BigBlind	8h7s	4c5s	6d3d2sJs5h	-20000	-200.000	6	6	b200b300c/b300b900b1500c/b1800b9000b16200b18200c/
2884	Button	7c9d	4dJd	8d7d6hAc5h	3000	30.000	4	7	b250c/kb400c/kb1000c/b1350b4850f
2885	BigBlind	2cJs	Qd8s	7h7c5s	300	3.000	2	3	b200b300c/b300f
2886	Button	7dAs	3d6d	Ac9s5h	300	3.000	2	3	b300c/kb450f
2887	BigBlind	6d5s	TdKs	AdAcKc6h2s	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
2888	Button	6c7s	JdTh	AsQcJhJc5s	-2600	-26.000	4	7	b250c/kb400c/kb650c/kb1300c
2889	BigBlind	2hJs	Ac8s	7s6h3c	300	3.000	2	3	b200b300c/b300f
2890	Button	Qd4h	6dJs	7c4s2s	250	2.500	2	3	b250c/kb400f
2891	BigBlind	3c8h	3h4s		200	2.000	1	2	b200b300f
2892	Button	4c4s	ThJs		900	9.000	2	2	b300b900b1800f
2893	BigBlind	6c6d	4cTs		200	2.000	1	2	b200b450f
2894	Button	Ac3s	AhJs	8s8h3c7c	900	9.000	3	5	b300c/b300b600c/kb900f
2895	BigBlind	2dKh	9hTh	Td8c6s5c4h	-20000	-200.000	5	6	b200b300b1800b3300c/b3300b7500b11700c/b5000c/
2896	Button	7h8h	9c7s	QhJdTd5c	11750	117.500	5	7	b250b750b1250c/b250b500b5500b10500c/kb8250f
2897	BigBlind	Tc6d	JdTh	Qc5c2c	300	3.000	2	3	b200b300c/b300f
2898	Button	7c6d	8c2d		100	1.000	1	1	b250f
2899	BigBlind	4dKs	9d5h	Js9c5dAdTs	-7200	-72.000	5	6	b200b300c/b300b900b1500c/b1800c/b3600c
2900	Button	9dJs	2c8h		100	1.000	1	1	b300f
2901	BigBlind	7c9h	9cTs	AcJd2d	300	3.000	2	3	b200b300c/b300f
2902	Button	5dJs	Ah5s	Qc8c3h	250	2.500	2	3	b250c/kb400f
2903	BigBlind	4cKs	JcKh		1800	18.000	2	3	b200b300b1800b3300f
2904	Button	7hJh	4hKs		100	1.000	1	1	b300f
2905	BigBlind	2h4h	TcQs	Ad9c6cJc3s	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
2906	Button	6c6h	8cKs	Qd7c4d	300	3.000	2	3	b300c/kb450f
2907	BigBlind	7h9s	5c8d		200	2.000	1	2	b200b300f
2908	Button	2h5h	Tc2d		100	1.000	1	1	b250f
2909	BigBlind	3h9h	4c7s		50	0.500	0	1	f
2910	Button	Jc8d	Th6s		100	1.000	1	1	b300f
2911	BigBlind	QdAd	QcAh	AcJd3d5d	1150	11.500	3	4	b200b450c/b700c/b1750f
2912	Button	5d6s	2cJh		100	1.000	1	1	b250f
2913	BigBlind	9d2h	9c3s		50	0.500	0	1	f
2914	Button	7dKs	2d5s		100	1.000	1	1	b300f
2915	BigBlind	4h4s	2c9c	7c6d3s	300	3.000	2	3	b200b300c/b450f
2916	Button	TcAc	Td8s	7d6h3dJc	750	7.500	3	5	b300c/kb450c/kb1150f
2917	BigBlind	TcQs	8c4h	9c7c3s	300	3.000	2	3	b200b300c/b300f
2918	Button	8dTd	QcKh	8h6h4d	300	3.000	2	3	b300c/kb450f
2919	BigBlind	KcQs	4d8h		200	2.000	1	2	b200b450f
2920	Button	KdTs	4d2s		100	1.000	1	1	b300f
2921	BigBlind	6dJs	4cJc	AhKsJd	300	3.000	2	3	b200b300c/b300f
2922	Button	2hTh	5c7c		750	7.500	2	2	b250b750b1250f
2923	BigBlind	Th7s	4cQd		200	2.000	1	2	b200b300f
2924	Button	9hJh	4dAd	Qh5h3cTd	750	7.500	3	5	b300c/kb450c/kb1150f
2925	BigBlind	7c2s	3h4h	As6h6dQc4s	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
2926	Button	AdQh	JhKh	8d5h2cQs	3600	36.000	4	6	b300b900b1800c/b900b1800c/kb5400f
2927	BigBlind	QcKd	Kh7s	9s5c2d	450	4.500	2	3	b200b450c/b450f
2928	Button	TcAc	JcQd	7c4c3h	600	6.000	2	3	b300c/b300b600f
2929	BigBlind	5cKh	7cTs	KsJc3d	300	3.000	2	3	b200b300c/b450f
2930	Button	6cJc	4c5c	Th8h3c	300	3.000	2	3	b300c/kb450f
2931	BigBlind	6c9c	5c6h	Ad5d2cTd	600	6.000	3	4	b200b300c/b300c/b600f
2932	Button	QcKs	4cJh		100	1.000	1	1	b300f
2933	BigBlind	AhQs	3cTc		200	2.000	1	2	b200b450f
2934	Button	Jh2s	Jd7s	Qc9h8h	250	2.500	2	3	b250c/kb400f
2935	BigBlind	7c5s	7hTh		1800	18.000	2	3	b200b300b1800b3300f
2936	Button	9c3d	QcQh	Jh7h4s7d8d	-20000	-200.000	5	5	b250b750b1250c/kb1250b8950b16650b18750c//
2937	BigBlind	Qc9h	6d6s	Td5c4d7h8c	-12000	-120.000	5	6	b200b300c/b300c/b600c/b1200b6000b10800c
2938	Button	8hQh	5sTs	KhKdKc	300	3.000	2	3	b300c/kb450f
2939	BigBlind	Ac5d	5hTs		200	2.000	1	2	b200b300f
2940	Button	5h8s	Jc9d	Kd9c7h6c	650	6.500	3	5	b250c/kb400c/kb1000f
2941	BigBlind	8hQs	Tc4d		200	2.000	1	2	b200b300f
2942	Button	3c2h	4c4d	Th9c6h	1250	12.500	3	4	b250b750b1250c/kb1250f
2943	BigBlind	5h7s	5cJd	9s8s7c	300	3.000	2	3	b200b300c/b450f
2944	Button	8c2h	Qd7h	Jc9d9c	250	2.500	2	3	b250c/kb400f
2945	BigBlind	7dQd	4sAs	KdQs9h	300	3.000	2	3	b200b300c/b450f
2946	Button	6d4h	TdAd	6s5h2s	1500	15.000	3	4	b250b750b1250c/b250b2300f
2947	BigBlind	8d6s	KhAh		-3300	-33.000	3	3	b200b300b1800b3300b20000f
2948	Button	4c2h	Jc4h	Td8s6c	250	2.500	2	3	b250c/kb250f
2949	BigBlind	2hAh	2d6s		50	0.500	0	1	f
2950	Button	5cKc	2c4s		100	1.000	1	1	b300f
2951	BigBlind	ThAs	Kc7s	Ah8d4c	450	4.500	2	3	b200b450c/b700f
2952	Button	6s7s	4c8d		100	1.000	1	1	b250f
2953	BigBlind	2d7d	AhJs	Td8h5s2s	4800	48.000	4	5	b200b300c/b300b2400b4500c/b4800f
2954	Button	4h4s	2d7d		100	1.000	1	1	b300f
2955	BigBlind	5d3h	4s5s	Qc6s4cQh	3000	30.000	4	5	b200b300c/b300b1500b2700c/b3000f
2956	Button	9hJh	9cAs	QcTd6cJc	750	7.500	3	5	b300c/kb450c/kb1150f
2957	BigBlind	8d7h	KdAd		-3300	-33.000	3	3	b200b300b1800b3300b20000f
2958	Button	QhTs	9c7d	7c3s2c6d8c	1900	19.000	4	7	b300c/kb450c/kb1150c/kb2850f
2959	BigBlind	2c9s	3d6s	Jd9c5c	300	3.000	2	3	b200b300c/b450f
2960	Button	AcTh	2d8d		100	1.000	1	1	b300f
2961	BigBlind	3c5s	4sAs	7s5h2d8d	750	7.500	3	4	b200b300c/b450c/b1150f
2962	Button	Tc8s	Kc9d	Ks7c5d7d4d	1500	15.000	4	7	b250c/b250b500c/kb750c/kb1500f
2963	BigBlind	8sQs	7h9s	Ad5h4d	300	3.000	2	3	b200b300c/b300f
2964	Button	7dJs	9c3h		100	1.000	1	1	b250f
2965	BigBlind	5dQs	4hJh	QhJc9s	300	3.000	2	3	b200b300c/b450f
2966	Button	7d4s	Ac3d	Js9d6s	250	2.500	2	3	b250c/kb250f
2967	BigBlind	QcAh	5hAs	Th9h6c	450	4.500	2	3	b200b450c/b450f
2968	Button	QcKs	KcAs	AcQhTs8sJd	0	0.000	4	5	b300b900b1800b8100b15550c/kb4450c//
2969	BigBlind	4c3d	2h5h	Jd7d6s8c	600	6.000	3	4	b200b300c/b300c/b600f
2970	Button	3cTd	5c2h		100	1.000	1	1	b250f
2971	BigBlind	JdKd	2hKh	QcJhTs9d3h	0	0.000	4	5	b200b450c/b700c/b1750c/b4350c
2972	Button	Th3s	3d4h	KdJc5d	500	5.000	2	3	b250c/b250b500f
2973	BigBlind	ThAh	4d2h		50	0.500	0	1	f
2974	Button	9d3h	6c4s	AsKc8s	250	2.500	2	3	b250c/kb400f
2975	BigBlind	2dKd	5c6d	7s6c4s7dTh	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
2976	Button	Ah5s	4h9h		100	1.000	1	1	b300f
2977	BigBlind	2dTh	8dJs	Td7c6h5cAh	6650	66.500	5	6	b200b300c/b450b900b2350c/b4000c/b6650f
2978	Button	4c9c	2c8h		100	1.000	1	1	b250f
2979	BigBlind	9d7h	4dKd	KcQc8d6h5h	3000	30.000	4	5	b200b300c/b300c/b600c/b1800c
2980	Button	5dTs	Ac9s	QdJs8s	1500	15.000	3	4	b250c/kb400b1250b2850f
2981	BigBlind	6d5s	QdAh	7h3h2cTd	600	6.000	3	4	b200b300c/b300c/b600f
2982	Button	7d3s	4c4s	Kc8s7sQc	3150	31.500	4	6	b250b750b1250c/kb1900c/kb4750f
2983	BigBlind	2hAh	2sTs		200	2.000	1	2	b200b300f
2984	Button	8hJs	7h6s	Qs9d2s	300	3.000	2	3	b300c/kb450f
2985	BigBlind	6d9s	8cQd		200	2.000	1	2	b200b300f
2986	Button	9c5s	8c5d	Js7c2s	250	2.500	2	3	b250c/kb400f
2987	BigBlind	JcQs	9h9s	6d4h4d3sJd	6000	60.000	5	6	b200b300c/b300b1500b2700c/b3000c/b9000f
2988	Button	5h5s	2c9s		100	1.000	1	1	b300f
2989	BigBlind	5d5h	QdAh	Ks8d2d8h	900	9.000	3	4	b200b450c/b450c/b900f
2990	Button	JdJh	8c6s	Ah8h3s4c	750	7.500	3	5	b300c/kb450c/kb1150f
2991	BigBlind	Jh8s	9c9s	Ad4c2c5h	600	6.000	3	4	b200b300c/b300c/b600f
2992	Button	4c9c	Ad4h	Jh7h2h3sKh	-10000	-100.000	5	8	b250c/kb250c/kb500c/kb1000b5000b9000c
2993	BigBlind	6cKc	8d4h	6d5h3d9d	2650	26.500	4	5	b200b300c/b450b900b2350c/b4000f
2994	Button	TcQd	Kc6d	Kh8d5d6s2c	-5700	-57.000	4	7	b300c/kb450c/b1050b2100c/kb2850c
2995	BigBlind	JhTs	9c4s	9d5h5c	300	3.000	2	3	b200b300c/b300f
2996	Button	7hKs	9c8s	KcJsTh	300	3.000	2	3	b300c/kb450f
2997	BigBlind	Kc2s	3cQs	AhKs8d	300	3.000	2	3	b200b300c/b450f
2998	Button	2c9s	Kc3h	AsJc2d	250	2.500	2	3	b250c/kb400f
2999	BigBlind	KsAs	QdTs	Tc8h3hQh3c	9000	90.000	5	6	b200b450c/b450c/b900b4500b8100c/b9000f
3000	Button	7cKs	4dAh	KhJs2cQs	750	7.500	3	5	b300c/kb450c/kb1150f
3001	BigBlind	5d4h	9sTs	AhTh8s	3300	33.000	3	4	b200b300b1800b3300c/b3300f
3002	Button	5c3h	4cJh	KcJs8h6sQs	1000	10.000	4	7	b250c/kb250c/kb500c/kb1000f
3003	BigBlind	9c5s	4d8s		200	2.000	1	2	b200b300f
3004	Button	Qc8h	4c7c	9h5s3c4d9d	-20000	-200.000	4	5	b300b900b1800c/b900b1800b11700b18200c//
3005	BigBlind	3c9c	8dAd	Th8c2c2s6c	3000	30.000	4	5	b200b300c/b300c/b600c/b1800c
3006	Button	TdTh	Kc6h	Ah9c3c2h	750	7.500	3	5	b300c/kb450c/kb1150f
3007	BigBlind	3c7h	5cAs	Js7c4d	300	3.000	2	3	b200b300c/b450f
3008	Button	3dJs	3h7s		100	1.000	1	1	b250f
3009	BigBlind	7c9d	2d2s	As5h3c9s3s	2400	24.000	4	5	b200b300c/b300c/b600c/b1200c
3010	Button	TdQh	Jd8s	QsTc2d4c	750	7.500	3	5	b300c/kb450c/kb1150f
3011	BigBlind	3dKh	2c9h		50	0.500	0	1	f
3012	Button	QcJh	8c8d	Td6h4d6s	4500	45.000	4	6	b300b900b1800c/kb2700c/kb6750f
3013	BigBlind	QdQh	9hTh	Jh6h2sJs	8750	87.500	4	5	b200b450b1800b3500c/b5250c/b11250f
3014	Button	5dTs	7s8s	Qc7h6c3s9h	7900	79.000	5	8	b250b750b1250c/kb1900c/kb4750c/kb7900f
3015	BigBlind	KcJh	2c3h		50	0.500	0	1	f
3016	Button	4sTs	7cAd	Qd6s2c3h	650	6.500	3	5	b250c/kb400c/kb1000f
3017	BigBlind	Jc5d	Ah8s	9d6c3dAd7c	7200	72.000	5	6	b200b300c/b300c/b600c/b1200b6000b10800f
3018	Button	5s7s	Qd6s	Qs9c3hKs2c	1250	12.500	4	7	b250c/kb250c/kb750c/kb1250f
3019	BigBlind	9d8s	AcQs	6h6c5s9c	600	6.000	3	4	b200b300c/b300c/b900f
3020	Button	5dTs	8c3s		100	1.000	1	1	b250f
3021	BigBlind	6cQs	2hTh	Qh4d2cAs	750	7.500	3	4	b200b300c/b450c/b750f
3022	Button	5c8s	Qd6h	Kd3s3c	250	2.500	2	3	b250c/kb400f
3023	BigBlind	JcAc	2cQs		200	2.000	1	2	b200b450f
3024	Button	4d6d	6cAs	Ac8s7hJh4h	-2500	-25.000	4	7	b250c/kb250c/kb500c/kb1500c
3025	BigBlind	JdAd	5dJs		200	2.000	1	2	b200b450f
3026	Button	3c5c	Ad3h	7h6d2d6c	500	5.000	3	5	b250c/kb250c/kb500f
3027	BigBlind	Th4s	4h7s		50	0.500	0	1	f
3028	Button	3c2h	QcJh		750	7.500	2	2	b250b750b1250f
3029	BigBlind	2d6s	TdQs	9s7s4c8h	3000	30.000	4	5	b200b300c/b300b1500b2700c/b3000f
3030	Button	4d7s	9c3s		100	1.000	1	1	b250f
3031	BigBlind	Jc5s	7c6h	QcTh6c7d6s	-12000	-120.000	6	6	b200b300c/b300b1500b2700c/b3000c/b6000b14000f
3032	Button	4h8s	2c8c	Kc5h3c	-3750	-37.500	4	4	b250c/b250b500b2000b3500b19750f
3033	BigBlind	Qd3s	2h9h		200	2.000	1	2	b200b300f
3034	Button	3hTs	4hQs	AcJd6s	250	2.500	2	3	b250c/kb400f
3035	BigBlind	9c8h	Ad4s	Qh3h3c	300	3.000	2	3	b200b300c/b300f
3036	Button	Td2h	4cAh	AsAcKc7s8d	-4150	-41.500	4	7	b250c/kb400c/kb1000c/kb2500c
3037	BigBlind	8d4h	Tc8h	9h3s3c	300	3.000	2	3	b200b300c/b300f
3038	Button	AdJh	8cQd	Kc3h2h	300	3.000	2	3	b300c/kb450f
3039	BigBlind	4dKh	7c7d	JdTc9c	300	3.000	2	3	b200b300c/b300f
3040	Button	Kc9d	QcJs	5s4h3s	300	3.000	2	3	b300c/kb450f
3041	BigBlind	Kh3s	7dKd	9s8h4s	300	3.000	2	3	b200b300c/b300f
3042	Button	2s3s	Qh8s	KdJh3h	250	2.500	2	3	b250c/kb400f
3043	BigBlind	4d7s	4hJh	6s5d3s8c	3700	37.000	4	5	b200b300c/b450b1500b3400c/b5550f
3044	Button	4d9d	8d8h	Td6d5hQh	650	6.500	3	5	b250c/kb400c/kb1000f
3045	BigBlind	2sKs	9dAd	KdTsTd7d8d	-10600	-106.000	5	6	b200b300c/b450c/b1150b2850b4550c/b5300c
3046	Button	7cTd	3dQd	AcTc9h	250	2.500	2	3	b250c/kb400f
3047	BigBlind	3c5c	3hQh	QcTc5hTdQs	-11400	-114.000	5	6	b200b300c/b450c/b750c/b1500b5700b9900c
3048	Button	Kc8s	2hTh	9d7s2c3h	750	7.500	3	5	b300c/kb450c/kb1150f
3049	BigBlind	4h9h	Jd9s	Js7s6h9c9d	-20000	-200.000	6	6	b200b300c/b300b900b1500c/b2700c/b6750b15500c
3050	Button	5c2s	3h5h	QdTdTc	250	2.500	2	3	b250c/kb250f
3051	BigBlind	6cTd	4c9s	AsQdJh	300	3.000	2	3	b200b300c/b300f
3052	Button	Kc3h	Td9h		900	9.000	2	2	b300b900b1800f
3053	BigBlind	Qc8s	2hJh	Ac8c7c	300	3.000	2	3	b200b300c/b450f
3054	Button	7c7h	TcAs	9d6d4d	300	3.000	2	3	b300c/kb450f
3055	BigBlind	QdJs	2h9h	Ad9d6s	300	3.000	2	3	b200b300c/b300f
3056	Button	4dTd	2dQd		750	7.500	2	2	b250b750b1250f
3057	BigBlind	Qc7s	2s9s	JsTs7c9hKs	-18750	-187.500	5	6	b200b300c/b450c/b750b3750b6750c/b11250c
3058	Button	ThJs	KcAc	AsTd7hJcQs	-20000	-200.000	4	3	b300b900b1800b8100b15550b20000c///
3059	BigBlind	Qd8h	6c2s		50	0.500	0	1	f
3060	Button	8d5h	6s7s	AsJc2s7cKs	-10350	-103.500	5	7	b250b750b1250c/kb1900c/b3600b7200c/b9650f
3061	BigBlind	JdTs	6hAs	Qs6c4sTdKc	3000	30.000	4	5	b200b300c/b300c/b900c/b1500c
3062	Button	3d2s	7cQd	6c4h4c	250	2.500	2	3	b250c/kb250f
3063	BigBlind	8c8h	7d5s		200	2.000	1	2	b200b450f
3064	Button	3c9s	7d6s	Qd8h4hJc	500	5.000	3	5	b250c/kb250c/kb750f
3065	BigBlind	4d7d	9cTd	5h5c2h	300	3.000	2	3	b200b300c/b300f
3066	Button	5d2h	6h5s	Ad9h7d8cKc	-6000	-60.000	5	8	b250c/kb250c/kb500b1500b2500c/kb3000c
3067	BigBlind	9sAs	2s5s	Kd8s2h6s4d	6200	62.000	5	6	b200b450c/b450b1550b2650c/b3100c/b6200f
3068	Button	2c3h	3d7s		100	1.000	1	1	b250f
3069	BigBlind	Th4s	Ac7h	4h4d2h	300	3.000	2	3	b200b300c/b450f
3070	Button	Jc6d	2d4h		100	1.000	1	1	b250f
3071	BigBlind	8c9s	8d4h	Td7s5c	1200	12.000	3	4	b200b300c/b300b900b1500f
3072	Button	6c2h	AcQh	Qs9h9cTh2d	-12500	-125.000	5	8	b250b750b1250c/kb1250c/kb2500c/kb7500c
3073	BigBlind	Kc8s	Kd8h	Jd7h5h	300	3.000	2	3	b200b300c/b300f
3074	Button	7d3h	6dAd	Kh7s4c	250	2.500	2	3	b250c/kb400f
3075	BigBlind	QdAd	7c9s		200	2.000	1	2	b200b450f
3076	Button	5c9h	2h5h		750	7.500	2	2	b250b750b1250f
3077	BigBlind	5c6s	KcAd	Qh6h6c9h	8250	82.500	4	5	b200b300b1800b3300c/b4950c/b11750f
3078	Button	6dQs	4c9s		100	1.000	1	1	b300f
3079	BigBlind	6hTh	AcTd	8s7h6d2sAh	-3000	-30.000	4	5	b200b300c/b450c/b750c/b1500c
3080	Button	2c7s	5dKh	JcTs6s	250	2.500	2	3	b250c/kb250f
3081	BigBlind	TcAd	8sJs	QhTs9s5h3d	-20000	-200.000	4	4	b200b450b1800b3500c/b5250b16500c//
3082	Button	4d3s	5c9d	Tc2s2c	250	2.500	2	3	b250c/kb250f
3083	BigBlind	3dAs	8c3s		50	0.500	0	1	f
3084	Button	4cJc	7dJh	Ac7s2d4s	650	6.500	3	5	b250c/kb400c/kb1000f
3085	BigBlind	7sTs	3dAs	KdJd4s	300	3.000	2	3	b200b300c/b300f
3086	Button	JdAh	9c9d	Qc6d3d7c	750	7.500	3	5	b300c/kb450c/kb1150f
3087	BigBlind	Kd6s	Tc8s	Qs9s9h	1200	12.000	3	4	b200b300c/b300b900b1500f
3088	Button	Ac8s	9c4d		100	1.000	1	1	b300f
3089	BigBlind	9sKs	8cTd	9c5s2h	450	4.500	2	3	b200b450c/b700f
3090	Button	TsAs	8cQc	Jd4c3d	300	3.000	2	3	b300c/kb450f
3091	BigBlind	9cJs	Td8h	Jc7h5h2sJd	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
3092	Button	4cKh	KcQs	AsAhKd5dTc	-4750	-47.500	4	7	b300c/kb450c/kb1150c/kb2850c
3093	BigBlind	5dKd	8hQh	Kh6d5c	3300	33.000	3	4	b200b300b1800b3300c/b4950f
3094	Button	2d2h	3h7h	Kc6d5cTh	650	6.500	3	5	b250c/kb400c/kb1000f
3095	BigBlind	Qc8s	JdQh	KsQsJsAs	750	7.500	3	4	b200b300c/b450c/b1150f
3096	Button	2cAc	Jd7h		100	1.000	1	1	b300f
3097	BigBlind	7hAs	Ac8d	9c6d3h	300	3.000	2	3	b200b300c/b300f
3098	Button	6cJs	Tc3s		100	1.000	1	1	b250f
3099	BigBlind	Jd7s	8s9s	KdTc5h	300	3.000	2	3	b200b300c/b300f
3100	Button	7dQh	6d3s		100	1.000	1	1	b300f
3101	BigBlind	3dTs	7hTh		1800	18.000	2	3	b200b300b1800b3300f
3102	Button	3h5s	KdAh	9h9c8s5cKs	-20000	-200.000	4	3	b250b750b1250b6750b12250b20000c///
3103	BigBlind	Td4s	Kc2h	QhJs7h	300	3.000	2	3	b200b300c/b300f
3104	Button	4c7d	5hAs	9c5c4h5d	-7750	-77.500	5	6	b250c/kb400b1250b2850c/kb4650b16900f
3105	BigBlind	5dAs	2c2s	Ks4s3sQsTd	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
3106	Button	7dQh	6h7s	As3h3c	300	3.000	2	3	b300c/kb450f
3107	BigBlind	TcJd	8c6d		200	2.000	1	2	b200b300f
3108	Button	4cTs	Qc9s	4h3d2d	250	2.500	2	3	b250c/kb400f
3109	BigBlind	QcQs	6d4h		200	2.000	1	2	b200b450f
3110	Button	Ad7h	JdKs	KdJc8hKc3h	-20000	-200.000	5	7	b300c/kb450c/kb1150c/kb2850b18100c
3111	BigBlind	Kd7h	2cAh	AsQd4cJhTc	1200	12.000	4	5	b200b300c/b300c/b600c/b1800f
3112	Button	6hTh	TdAs	4h3c2s6c	650	6.500	3	5	b250c/kb400c/kb1000f
3113	BigBlind	Qh6s	3c7s		50	0.500	0	1	f
3114	Button	2d4h	Qd2s	AsKd9s	250	2.500	2	3	b250c/kb250f
3115	BigBlind	8c3h	Kc4h	AdKh2sJs	600	6.000	3	4	b200b300c/b300c/b600f
3116	Button	3d8d	5cKs	QhJd4s	250	2.500	2	3	b250c/kb400f
3117	BigBlind	Ad9s	3d6h		200	2.000	1	2	b200b450f
3118	Button	2hTh	7c6s	Ah7s3sQsQd	-3000	-30.000	4	7	b250c/b250b500c/kb750c/kb1500c
3119	BigBlind	5c8h	2d7h		50	0.500	0	1	f
3120	Button	JdTh	Ac4s	AsQh4d6h9s	-4750	-47.500	4	7	b300c/kb450c/kb1150c/kb2850c
3121	BigBlind	QcJs	3c9d		50	0.500	0	1	f
3122	Button	Tc3s	8c2s		100	1.000	1	1	b250f
3123	BigBlind	5h3s	9cAh	Kc3c2d5dQs	1900	19.000	4	5	b200b300c/b450c/b1150c/b2850f
3124	Button	8c4s	TdKs	Ah5s3sAc5d	1000	10.000	4	7	b250c/kb250c/kb500c/kb1000f
3125	BigBlind	3h9h	6d6h	Ac8c6cKc	7200	72.000	5	6	b200b300c/b300b900b1500c/b1800b5400b9000f
3126	Button	3dQh	4d3h	5c2d2cTc	1500	15.000	3	5	b250c/kb400c/b850b1700f
3127	BigBlind	9c3d	ThTs	KhQc4h5h9h	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
3128	Button	Kc2d	Ad2s	KhTh9h	300	3.000	2	3	b300c/kb450f
3129	BigBlind	8hQs	Qh7s	Ad7h3dKs8s	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
3130	Button	Jc9s	Ac4s	KsKcTs	300	3.000	2	3	b300c/kb450f
3131	BigBlind	8hJs	5cKd	KsQcJh5hAc	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
3132	Button	2s9s	7d8h	Ad5s2d	250	2.500	2	3	b250c/kb400f
3133	BigBlind	KhTs	Ac6h	9s9h8c2d5c	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
3134	Button	Ac6s	8c2d		100	1.000	1	1	b300f
3135	BigBlind	8hKh	JcTd	AcJh7dQdAd	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
3136	Button	5c9d	4d4h	Qd8h3sTcAc	5850	58.500	5	8	b250b750b1250c/kb1900c/b1350b2700c/kb5850f
3137	BigBlind	5c7c	2d5h		50	0.500	0	1	f
3138	Button	QdJh	Kd4s		100	1.000	1	1	b300f
3139	BigBlind	8d2s	3h9s		50	0.500	0	1	f
3140	Button	Jc4s	3dTd	QcTs4c	1500	15.000	3	4	b250c/kb400b1250b2850f
3141	BigBlind	8h7s	3dTs	AsAh3h	300	3.000	2	3	b200b300c/b300f
3142	Button	7cKd	9hKs	Ts8s5s5c	750	7.500	3	5	b300c/kb450c/kb1150f
3143	BigBlind	3s7s	Ac2h	As8h2sJcKh	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
3144	Button	5hJs	4cAs	AcJd8dJc	650	6.500	3	5	b250c/kb400c/kb1000f
3145	BigBlind	7cTd	3c6h	AsKd3s6dKs	1200	12.000	4	5	b200b300c/b300c/b600c/b1200f
3146	Button	8cTs	4d6h		100	1.000	1	1	b300f
3147	BigBlind	Jd8s	3c4c	9d4s3s5h5d	-2400	-24.000	4	5	b200b300c/b300c/b600c/b1200c
